A: 50 x 50
40 ,-85 ,0 ,-72 ,69 ,72 ,-45 ,-10 ,88 ,11 ,-45 ,-56 ,-13 ,18 ,49 ,68 ,-65 ,-97 ,-36 ,-90 ,34 ,-79 ,-14 ,-1 ,-80 ,25 ,-90 ,86 ,-54 ,-17 ,-21 ,22 ,-70 ,-28 ,-63 ,99 ,-39 ,-78 ,-51 ,-5 ,-7 ,44 ,21 ,-80 ,-91 ,-80 ,-67 ,62 ,-96 ,65
93 ,-31 ,94 ,44 ,-80 ,34 ,-78 ,42 ,-8 ,-70 ,49 ,74 ,-35 ,-64 ,52 ,54 ,66 ,-88 ,46 ,27 ,-56 ,-56 ,-93 ,32 ,-1 ,-3 ,-95 ,54 ,-96 ,74 ,-32 ,-40 ,-17 ,15 ,55 ,24 ,3 ,47 ,-62 ,-44 ,-90 ,-51 ,-37 ,77 ,-35 ,-74 ,75 ,-93 ,-87 ,-70
11 ,60 ,49 ,-33 ,13 ,-31 ,-43 ,-45 ,50 ,39 ,98 ,43 ,37 ,-28 ,67 ,9 ,-58 ,96 ,98 ,-1 ,-29 ,-60 ,-97 ,28 ,-6 ,-20 ,-81 ,95 ,-10 ,-39 ,-89 ,61 ,-19 ,-35 ,-74 ,55 ,-54 ,-35 ,-69 ,89 ,-25 ,-10 ,-99 ,59 ,-99 ,33 ,-16 ,-74 ,-86 ,79
-57 ,-86 ,89 ,59 ,88 ,-48 ,-54 ,72 ,15 ,22 ,72 ,38 ,-49 ,60 ,11 ,-23 ,43 ,-15 ,-97 ,31 ,61 ,-86 ,83 ,-83 ,-98 ,95 ,-60 ,60 ,85 ,-36 ,-65 ,-51 ,-18 ,63 ,-46 ,-73 ,17 ,-19 ,16 ,24 ,26 ,2 ,96 ,-25 ,-70 ,-77 ,-54 ,-61 ,54 ,-25
4 ,55 ,61 ,-20 ,-92 ,-57 ,-80 ,-68 ,-8 ,93 ,-81 ,-88 ,-48 ,-73 ,80 ,85 ,56 ,-79 ,48 ,44 ,83 ,-80 ,28 ,-33 ,91 ,-20 ,38 ,69 ,64 ,-28 ,-7 ,-68 ,-87 ,66 ,31 ,-37 ,98 ,-23 ,-3 ,-93 ,-75 ,-11 ,-54 ,68 ,75 ,-27 ,-30 ,-25 ,-94 ,78
53 ,-98 ,-18 ,89 ,-22 ,88 ,1 ,-39 ,67 ,97 ,25 ,84 ,-39 ,-12 ,-92 ,-1 ,71 ,-2 ,-87 ,81 ,-76 ,-39 ,-58 ,61 ,-90 ,88 ,48 ,35 ,28 ,72 ,86 ,1 ,-9 ,69 ,28 ,-85 ,80 ,59 ,58 ,21 ,4 ,-58 ,58 ,-2 ,68 ,7 ,62 ,21 ,17 ,79
79 ,17 ,-7 ,-60 ,-87 ,11 ,70 ,-70 ,96 ,-36 ,-68 ,29 ,89 ,22 ,40 ,-27 ,62 ,90 ,-13 ,6 ,-69 ,37 ,-84 ,96 ,39 ,-67 ,-76 ,66 ,-52 ,-17 ,0 ,-49 ,-89 ,63 ,-64 ,-97 ,-56 ,-30 ,-87 ,-19 ,29 ,-12 ,-40 ,-82 ,-83 ,34 ,-21 ,4 ,-22 ,36
-56 ,8 ,-78 ,19 ,-73 ,85 ,49 ,-31 ,-43 ,-29 ,31 ,21 ,-96 ,45 ,72 ,-91 ,-17 ,0 ,-13 ,23 ,3 ,-37 ,93 ,-11 ,45 ,29 ,-79 ,-31 ,27 ,-43 ,64 ,-40 ,88 ,53 ,88 ,62 ,-35 ,67 ,83 ,-35 ,4 ,-42 ,77 ,83 ,-14 ,55 ,28 ,-48 ,-71 ,2
54 ,-58 ,-2 ,24 ,83 ,8 ,-9 ,-11 ,-1 ,79 ,-10 ,32 ,64 ,21 ,25 ,-49 ,-34 ,-33 ,36 ,24 ,48 ,54 ,47 ,59 ,-64 ,9 ,-44 ,29 ,-65 ,-26 ,-40 ,-45 ,53 ,43 ,18 ,29 ,-64 ,53 ,-17 ,95 ,-8 ,10 ,98 ,68 ,0 ,-47 ,84 ,69 ,33 ,50
26 ,-2 ,62 ,33 ,-88 ,18 ,-78 ,88 ,-47 ,-24 ,74 ,72 ,-4 ,56 ,-62 ,-38 ,-99 ,72 ,-65 ,75 ,10 ,87 ,71 ,90 ,-20 ,81 ,-99 ,40 ,-24 ,-18 ,84 ,95 ,-45 ,-48 ,-3 ,82 ,23 ,54 ,74 ,-66 ,85 ,54 ,-29 ,62 ,-73 ,29 ,-89 ,87 ,-80 ,-39
23 ,-7 ,77 ,58 ,-95 ,98 ,53 ,-72 ,3 ,-57 ,-92 ,47 ,-53 ,-40 ,90 ,9 ,12 ,9 ,-57 ,20 ,-45 ,-77 ,-18 ,-34 ,-4 ,-38 ,-85 ,38 ,72 ,-31 ,-9 ,62 ,39 ,99 ,46 ,22 ,-81 ,92 ,56 ,-18 ,-20 ,77 ,3 ,-41 ,44 ,2 ,90 ,71 ,98 ,20
-66 ,-18 ,17 ,92 ,-33 ,-6 ,91 ,-62 ,-8 ,-51 ,-59 ,49 ,36 ,-58 ,-58 ,22 ,-90 ,-43 ,-73 ,30 ,-6 ,-89 ,2 ,76 ,-45 ,-28 ,-24 ,51 ,58 ,-76 ,-45 ,74 ,-96 ,-69 ,-89 ,2 ,50 ,61 ,-99 ,-93 ,85 ,-19 ,21 ,-22 ,-33 ,56 ,8 ,-6 ,46 ,-39
-21 ,-68 ,32 ,-31 ,82 ,3 ,59 ,27 ,-42 ,1 ,-12 ,-11 ,53 ,48 ,69 ,85 ,-38 ,-59 ,1 ,0 ,-36 ,-16 ,10 ,63 ,-85 ,41 ,96 ,77 ,34 ,0 ,99 ,-88 ,73 ,88 ,-89 ,3 ,-45 ,39 ,-75 ,4 ,-56 ,-4 ,1 ,28 ,6 ,24 ,65 ,18 ,30 ,48
-24 ,36 ,37 ,78 ,-29 ,-6 ,85 ,68 ,-21 ,25 ,71 ,-77 ,13 ,-11 ,2 ,86 ,-93 ,58 ,5 ,-50 ,-24 ,-81 ,78 ,-78 ,10 ,-17 ,-54 ,26 ,9 ,52 ,26 ,-66 ,51 ,-8 ,73 ,-62 ,-65 ,-95 ,74 ,1 ,-34 ,-4 ,-37 ,84 ,20 ,-28 ,-93 ,-96 ,-40 ,-92
22 ,-69 ,81 ,-57 ,-91 ,-37 ,-6 ,-94 ,48 ,-96 ,5 ,-44 ,-66 ,38 ,-25 ,0 ,83 ,-32 ,81 ,-44 ,79 ,-12 ,-55 ,27 ,-33 ,13 ,-93 ,-36 ,10 ,-94 ,5 ,-1 ,65 ,69 ,-79 ,-68 ,-96 ,96 ,-2 ,96 ,83 ,82 ,89 ,54 ,-15 ,-35 ,22 ,-10 ,58 ,-64
39 ,-15 ,-40 ,58 ,2 ,17 ,98 ,-72 ,-35 ,85 ,-14 ,-33 ,77 ,-37 ,78 ,-62 ,74 ,-74 ,-38 ,7 ,81 ,-17 ,-8 ,93 ,-80 ,-54 ,33 ,-76 ,-52 ,-31 ,46 ,86 ,-14 ,-2 ,-44 ,5 ,-8 ,-81 ,69 ,69 ,-55 ,-43 ,-59 ,63 ,90 ,43 ,-84 ,22 ,79 ,-65
61 ,39 ,-56 ,82 ,-9 ,8 ,3 ,56 ,70 ,-84 ,94 ,14 ,-56 ,48 ,-97 ,44 ,83 ,-44 ,-66 ,99 ,-20 ,76 ,80 ,-50 ,-6 ,91 ,-73 ,-89 ,17 ,92 ,-27 ,84 ,35 ,-43 ,93 ,-49 ,96 ,-86 ,86 ,-14 ,-39 ,18 ,76 ,-89 ,18 ,69 ,-38 ,-85 ,37 ,-4
30 ,26 ,-58 ,88 ,43 ,88 ,-59 ,-37 ,99 ,-55 ,25 ,-70 ,83 ,-23 ,24 ,-93 ,4 ,-26 ,70 ,-21 ,-46 ,-11 ,-9 ,-58 ,-12 ,27 ,-62 ,31 ,22 ,-34 ,-96 ,73 ,-34 ,12 ,20 ,-70 ,-17 ,-80 ,-29 ,-47 ,-96 ,64 ,82 ,77 ,29 ,-65 ,97 ,22 ,-56 ,-98
-63 ,57 ,-78 ,20 ,-25 ,76 ,46 ,17 ,51 ,-13 ,-97 ,64 ,74 ,-58 ,-41 ,-33 ,-29 ,24 ,95 ,-35 ,56 ,32 ,91 ,-54 ,0 ,30 ,-40 ,33 ,76 ,-47 ,92 ,-30 ,55 ,-58 ,-95 ,-35 ,-30 ,-80 ,82 ,-72 ,-68 ,8 ,-55 ,32 ,-89 ,-57 ,-93 ,96 ,-25 ,69
90 ,1 ,91 ,-10 ,-95 ,15 ,-82 ,-99 ,-89 ,18 ,59 ,6 ,-58 ,84 ,52 ,-26 ,24 ,18 ,47 ,95 ,-77 ,-28 ,-99 ,-87 ,85 ,53 ,-33 ,89 ,-22 ,51 ,19 ,-10 ,-4 ,-53 ,-16 ,65 ,-23 ,-14 ,30 ,-32 ,41 ,79 ,39 ,-34 ,76 ,14 ,5 ,-94 ,-76 ,23
11 ,-53 ,18 ,-50 ,55 ,39 ,-79 ,-49 ,-68 ,-7 ,69 ,-61 ,-45 ,-29 ,18 ,25 ,98 ,-86 ,11 ,-26 ,58 ,-16 ,52 ,75 ,-86 ,63 ,-64 ,-89 ,-32 ,-80 ,83 ,7 ,82 ,-79 ,0 ,-80 ,68 ,-62 ,31 ,77 ,6 ,-80 ,78 ,25 ,23 ,60 ,-21 ,-13 ,-7 ,-91
-16 ,37 ,-97 ,39 ,-70 ,8 ,86 ,-17 ,-60 ,-8 ,50 ,79 ,94 ,1 ,15 ,83 ,-79 ,87 ,39 ,40 ,-47 ,-18 ,-40 ,94 ,-27 ,-41 ,-18 ,-53 ,-48 ,53 ,21 ,6 ,-64 ,45 ,-86 ,-35 ,49 ,34 ,-22 ,6 ,82 ,-72 ,-15 ,-7 ,38 ,-8 ,5 ,-54 ,61 ,-49
34 ,-26 ,-19 ,-63 ,-78 ,-35 ,-93 ,-47 ,-36 ,-82 ,11 ,-60 ,16 ,77 ,-76 ,48 ,95 ,77 ,27 ,6 ,-58 ,-30 ,-34 ,-72 ,41 ,58 ,-34 ,-19 ,-72 ,94 ,-77 ,-49 ,82 ,1 ,-83 ,16 ,-39 ,87 ,-65 ,-81 ,-73 ,-47 ,-66 ,11 ,81 ,-61 ,81 ,-61 ,66 ,3
20 ,-20 ,61 ,79 ,65 ,94 ,-59 ,52 ,31 ,75 ,-47 ,91 ,-27 ,25 ,-31 ,-62 ,82 ,38 ,-96 ,-30 ,-5 ,-29 ,98 ,-37 ,-78 ,-87 ,66 ,-32 ,29 ,67 ,-80 ,14 ,-96 ,8 ,-58 ,50 ,15 ,-22 ,97 ,-71 ,-31 ,-96 ,-1 ,-5 ,27 ,-23 ,45 ,56 ,36 ,79
69 ,-89 ,-5 ,66 ,-59 ,-32 ,50 ,-38 ,80 ,-7 ,-9 ,29 ,14 ,-65 ,-77 ,7 ,1 ,-17 ,-82 ,-94 ,-23 ,-37 ,45 ,53 ,-30 ,-77 ,-76 ,2 ,-23 ,-10 ,-86 ,12 ,-66 ,44 ,-97 ,-40 ,-9 ,-46 ,7 ,0 ,75 ,24 ,22 ,25 ,31 ,21 ,-25 ,-79 ,29 ,11
97 ,18 ,78 ,-86 ,84 ,-50 ,67 ,23 ,79 ,-44 ,95 ,-11 ,-47 ,-29 ,99 ,-52 ,32 ,-22 ,75 ,-1 ,-16 ,-68 ,-7 ,-21 ,-26 ,73 ,-8 ,-22 ,-61 ,88 ,70 ,-30 ,-55 ,46 ,78 ,-64 ,88 ,-2 ,51 ,47 ,22 ,-10 ,72 ,-41 ,-44 ,-26 ,41 ,65 ,-72 ,97
-76 ,50 ,99 ,32 ,45 ,11 ,70 ,86 ,-16 ,68 ,-94 ,-71 ,37 ,-4 ,-8 ,-81 ,-96 ,-67 ,68 ,53 ,-78 ,3 ,-83 ,-84 ,-30 ,-81 ,-98 ,-98 ,-18 ,-26 ,63 ,89 ,-26 ,81 ,91 ,21 ,-96 ,3 ,-95 ,58 ,95 ,-91 ,77 ,-69 ,65 ,-66 ,-47 ,84 ,73 ,-49
-31 ,20 ,-84 ,-50 ,-64 ,-63 ,26 ,51 ,8 ,-46 ,-34 ,-16 ,-56 ,58 ,-98 ,79 ,-76 ,19 ,28 ,-47 ,65 ,37 ,73 ,18 ,18 ,-72 ,-1 ,-83 ,-91 ,-40 ,83 ,-62 ,69 ,13 ,-52 ,-60 ,63 ,32 ,6 ,80 ,-79 ,80 ,80 ,-75 ,47 ,-77 ,-92 ,-18 ,-21 ,-38
-52 ,-59 ,80 ,-66 ,-35 ,47 ,-75 ,-30 ,-25 ,-11 ,55 ,65 ,85 ,79 ,93 ,-44 ,-78 ,-86 ,30 ,-82 ,-99 ,-42 ,72 ,-68 ,-28 ,-31 ,43 ,51 ,36 ,30 ,58 ,84 ,20 ,-24 ,46 ,72 ,-59 ,-13 ,83 ,-22 ,72 ,-5 ,-31 ,0 ,43 ,-33 ,-58 ,41 ,-29 ,-56
-52 ,26 ,38 ,46 ,17 ,-12 ,10 ,93 ,56 ,73 ,-83 ,16 ,-16 ,-32 ,60 ,-75 ,8 ,-80 ,-16 ,-82 ,-64 ,44 ,15 ,37 ,22 ,-27 ,50 ,89 ,-61 ,5 ,1 ,-79 ,56 ,-32 ,-66 ,97 ,70 ,-26 ,96 ,-33 ,-70 ,-87 ,1 ,28 ,-15 ,35 ,72 ,21 ,-92 ,-92
39 ,87 ,70 ,3 ,-96 ,91 ,-5 ,-47 ,57 ,31 ,-10 ,33 ,46 ,13 ,-46 ,-64 ,-81 ,-60 ,56 ,38 ,91 ,-1 ,-21 ,-15 ,5 ,42 ,-52 ,-90 ,-53 ,69 ,-33 ,18 ,-54 ,-9 ,66 ,-93 ,-67 ,48 ,-84 ,61 ,-99 ,-80 ,63 ,-10 ,-3 ,-26 ,19 ,-61 ,-64 ,-19
50 ,13 ,-23 ,5 ,71 ,4 ,-87 ,-86 ,-91 ,79 ,-88 ,-75 ,67 ,35 ,54 ,-47 ,32 ,-51 ,-98 ,60 ,-61 ,51 ,-66 ,88 ,8 ,-58 ,72 ,-16 ,-64 ,-75 ,-54 ,37 ,-78 ,20 ,-16 ,6 ,-90 ,75 ,-95 ,-72 ,-11 ,9 ,0 ,-8 ,40 ,-46 ,15 ,-19 ,-42 ,-88
3 ,-16 ,81 ,-59 ,-43 ,-36 ,-23 ,51 ,-22 ,-33 ,96 ,1 ,-98 ,-14 ,76 ,-84 ,-78 ,-46 ,-24 ,71 ,43 ,4 ,-76 ,-7 ,57 ,92 ,-21 ,84 ,-89 ,-4 ,-90 ,-11 ,-15 ,-67 ,-64 ,11 ,-76 ,9 ,-47 ,67 ,-16 ,52 ,96 ,21 ,92 ,-53 ,-88 ,-43 ,56 ,-26
-4 ,-6 ,-88 ,-10 ,-56 ,67 ,-8 ,-64 ,-36 ,85 ,-73 ,55 ,-70 ,-87 ,27 ,42 ,72 ,5 ,-95 ,-12 ,68 ,59 ,-67 ,86 ,89 ,-77 ,-71 ,66 ,68 ,-19 ,-17 ,81 ,-73 ,94 ,35 ,91 ,-5 ,5 ,-20 ,25 ,0 ,5 ,-70 ,-51 ,-77 ,-79 ,34 ,-32 ,87 ,-56
-33 ,95 ,-12 ,80 ,-21 ,-45 ,-11 ,-36 ,4 ,-12 ,-75 ,-24 ,-91 ,-17 ,90 ,77 ,-11 ,15 ,-66 ,49 ,46 ,64 ,6 ,-58 ,45 ,-27 ,-24 ,-62 ,-48 ,60 ,-98 ,-14 ,44 ,-45 ,57 ,-23 ,-7 ,89 ,-66 ,63 ,-81 ,1 ,31 ,81 ,83 ,-39 ,3 ,-72 ,33 ,-57
78 ,99 ,-90 ,-28 ,-26 ,70 ,-75 ,81 ,79 ,57 ,-30 ,55 ,-17 ,97 ,-48 ,28 ,7 ,-36 ,-53 ,-42 ,9 ,-11 ,-46 ,92 ,51 ,-88 ,80 ,8 ,3 ,73 ,-75 ,-11 ,-37 ,58 ,-36 ,-97 ,-17 ,15 ,51 ,64 ,72 ,-36 ,36 ,-46 ,68 ,71 ,-50 ,-82 ,-71 ,18
-19 ,59 ,-62 ,58 ,87 ,88 ,-93 ,66 ,-15 ,68 ,86 ,-3 ,25 ,-33 ,-35 ,76 ,-90 ,-47 ,76 ,82 ,-41 ,-50 ,-67 ,53 ,49 ,64 ,-6 ,50 ,59 ,67 ,1 ,56 ,-73 ,-98 ,9 ,-94 ,-87 ,-10 ,98 ,-41 ,92 ,23 ,-39 ,-28 ,-28 ,22 ,53 ,10 ,-17 ,-38
-91 ,4 ,-62 ,-52 ,-76 ,2 ,-70 ,7 ,83 ,-67 ,-50 ,-71 ,-64 ,26 ,43 ,85 ,40 ,-39 ,1 ,-84 ,0 ,77 ,-93 ,-57 ,-65 ,-91 ,87 ,-8 ,34 ,93 ,91 ,-75 ,-93 ,-42 ,-56 ,-61 ,-84 ,-96 ,0 ,-17 ,-15 ,-50 ,4 ,99 ,37 ,15 ,3 ,-70 ,56 ,-21
